823.90149,3587,6849.875
826.34584,3624.5,6884.5
828.78849,3582,6876.125
831.22945,3593.5,6938.625
833.66872,3595,6964.25
836.10629,3788.5,7194.375
838.54217,3821.5,7139
840.97637,3612.5,6880.75
843.40888,3655.5,6958.75
845.8397,3680,6994.375
848.26885,3660,7003.375
850.69632,3663,7001.875
853.12211,3597.5,7020.625
855.54622,3576,7049.25
857.96866,3657,7119.875
860.38943,3680.5,7115.875
862.80853,3594,7006.375
865.22597,3630,7068.75
867.64173,3683.5,7069
870.05584,3657.5,7026
872.46828,3632,7083.375
874.87907,3614.5,7057.375
877.2882,3614,7013
879.69567,3613.5,7017.375
882.10149,3625,7065.25
884.50566,3647,7083.375
886.90817,3652,7085.875
889.30905,3634,7068.625
891.70827,3609.5,7037.625
894.10585,3612,7039
896.50179,3642,7063.125
898.8961,3658.5,7110.25
901.28876,3666.5,7122
903.67979,3670.5,7095
906.06918,3677,7108.625
908.45695,3681.5,7126.375
910.84308,3642,7123.75
913.22758,3611.5,7103.75
915.61046,3610.5,7073.125
917.99172,3622,7091.375
920.37135,3620,7060.625
922.74937,3640,7066.875
925.12576,3596,7085.375
927.50054,4219.5,7955.75
929.87371,4273.5,7962.625
932.24526,3646.5,7129.5
934.61521,3653,7195
936.98354,3650,7190.25
939.35027,3647.5,7184.75
941.71539,3648,7166.5
944.07891,3650,7220.375
946.44083,3684.5,7254.625
948.80116,3608,7227.125
951.15988,3545.5,7185.5
953.51701,3598.5,7195.5
955.87255,3652.5,7278.375
958.22649,3668,7289.75
960.57885,3635,7264.125
962.92962,3573,7221.5
965.2788,4242,7900.875
967.6264,4310.5,7939.5
969.97242,3716.5,7331.25
972.31685,3678,7347.25
974.65971,3655,7304.25
977.001,3623,7323.375
979.34071,3698,7467.875
981.67884,3707.5,7446.875
984.01541,3617.5,7313.125
986.35041,3655,7364.625
988.68384,3647.5,7385.5
991.01571,3693,7374
993.34601,3731,7445.75
995.67476,3684.5,7517.5
998.00194,3647.5,7450.875
1000.32757,3675,7360.5
1002.65164,3679.5,7379.25
1004.97415,3674,7428.75
1007.29512,3728.5,7514.5
1009.61454,3711.5,7548.375
1011.9324,3650.5,7481.625
1014.24873,3679,7471.625
1016.5635,4949.5,9170.875
1018.87674,4924,9117.5
1021.18843,3657,7409.75
1023.49859,3619.5,7409.375
1025.8072,3612.5,7417.25
1028.11429,3668,7475.625
1030.41984,3685,7469.125
1032.72385,3647,7515.5
1035.02634,3655,7558.375
1037.3273,3680.5,7502.375
1039.62674,3688.5,7507.75
1041.92465,3645.5,7520.125
1044.22104,3665,7549.125
1046.5159,3705.5,7607.25
1048.80925,3658.5,7576.5
1051.10108,3644.5,7498.75
1053.3914,3661,7515.25
1055.6802,3552,7517.375
1057.96749,3626.5,7552.625
1060.25328,3708,7648.25
1062.53755,3667.5,7609.75
1064.82032,3637,7539.25
1067.10158,3612.5,7545.625
1069.38134,3656.5,7589.25
1071.6596,3717.5,7668
1073.93636,3663,7646.75
1076.21163,3582,7560.125
1078.4854,3591.5,7613.625
1080.75767,3633,7669.625
1083.02846,3656.5,7613.75
1085.29775,3631,7609.75
1087.56555,3643,7642.625
1089.83187,3670,7653.625
1092.09671,3709,7710
1094.36006,3706,7731.25
1096.62193,3659,7655.25
1098.88232,3658,7612.5
1101.14123,3667.5,7708.25
1103.39867,3684,7724.25
1105.65463,3742,7870.375
1107.90912,3739,7927.75
1110.16214,3656.5,7775.125
1112.41369,3691.5,7821.25
1114.66378,3698,7784.75
1116.9124,3641,7706.875
1119.15955,3654.5,7731.5
1121.40524,3705.5,7758.875
1123.64948,3800,7913.625
1125.89225,3792.5,7921.5
1128.13357,3732,7863.375
1130.37343,3720.5,7909.625
1132.61185,3697,7890.25
1134.8488,3692,7836.5
1137.08431,3688.5,7837.75
1139.31838,3753.5,8020.125
1141.55099,3769.5,8095
1143.78216,3717.5,8016.625
1146.01189,3678.5,7990.875
1148.24018,3708,8010.875
1150.46702,3800,8015.125
1152.69243,3802,7982.125
1154.91641,3773.5,8081.125
1157.13895,3996.5,8410.625
1159.36006,4001,8324.125
1161.57973,3752.5,8045.75
1163.79798,3719,8112.625
1166.0148,3748.5,8088.875
1168.2302,3751.5,8114.25
1170.44417,3733,8128.25
1172.65671,3768.5,8077.625
1174.86784,3776.5,8115.125
1177.07755,3715.5,8117.875
1179.28584,3712.5,8114.125
1181.49272,3792.5,8170.875
1183.69818,3827,8198.375
1185.90223,3793,8198.125
1188.10488,3837.5,8269.5
1190.30611,3894,8298.625
1192.50593,3863.5,8254.375
1194.70435,3850.5,8268.875
1196.90137,3807.5,8265.875
1199.09698,3781,8317.125
1201.29119,3846.5,8325.625
1203.48401,4075.5,8545.375
1205.67543,4044.5,8550
1207.86545,3934,8399.5
1210.05408,3915,8397
1212.24131,3839,8390.75
1214.42716,3850,8419.375
1216.61162,3861,8380.875
1218.79469,3883.5,8355.625
1220.97637,3924.5,8328
1223.15668,3949,8333.875
1225.3356,3913,8326.125
1227.51314,3858.5,8254.5
1229.6893,3854,8115.625
1231.86408,3899.5,8146.75
1234.03749,3840.5,7982.25
1236.20952,3842.5,7912.875
1238.38018,3859.5,7774.875
1240.54948,3797.5,7718
1242.7174,3790,7665.5
1244.88395,3857,7679
1247.04914,3875,7713
1249.21297,3850,7727.375
1251.37543,3790.5,7676.125
1253.53653,3780,7690.5
1255.69628,3853,7806.125
1257.85466,3886.5,7823.625
1260.01169,3904,7927.5
1262.16737,3941.5,8039.75
1264.32169,3970,8068.75
1266.47467,3963,8074.375
1268.62629,3950,8142.875
1270.77656,4247,8560.25
1272.92549,4296.5,8586.75
1275.07308,4011,8177.25
1277.21932,4019,8264.875
1279.36422,4037.5,8289.5
1281.50778,4106.5,8310.875
1283.65,4111.5,8323
1285.79088,4069,8333.125
1287.93044,4068,8387.75
1290.06865,4095,8509.375
1292.20554,4119,8529.875
1294.34109,4196.5,8631
1296.47532,4205,8688
1298.60822,4242,8692.625
1300.73979,4266.5,8722.125
1302.87004,4305,8850.25
1304.99897,4324,8862.125
1307.12658,4326.5,8930.875
1309.25287,4334,8985.875
1311.37784,4481.5,9271.125
1313.50149,4499,9318.875
1315.62383,4436.5,9196
1317.74486,4461,9236
1319.86458,4507,9411.5
1321.98298,4507.5,9433.875
1324.10008,4519.5,9478
1326.21587,4549,9570.375
1328.33036,4586.5,9721
1330.44354,4613.5,9755.625
1332.55542,4697.5,9779.875
1334.66601,4659,9758.625
1336.77529,4725,9899.625
1338.88327,4788,9990.375
1340.98996,4807.5,10114.25
1343.09536,4847.5,10194.125
1345.19946,4910,10244.375
1347.30228,4906,10177.875
1349.4038,4931.5,10219.875
1351.50403,4957.5,10277
1353.60298,5023,10406.75
1355.70065,5003.5,10424.375
1357.79703,5003.5,10481.75
1359.89212,5077,10587.125
1361.98594,5255,10655.375
1364.07848,5244,10650.75
1366.16975,5194,10770.875
1368.25973,5239,10812.25
1370.34845,5270.5,10806.875
